purchase_date;total_sales;promo_name;sales_after_promo
12/07/2022;9900;HARBOLNAS;-20100
12/07/2022;9900;END_YEAR;-5100
12/07/2022;9900;BERKAH_RAMADHAN;-5100
12/07/2022;9900;HARI_RAYA;-10100
12/07/2022;9900;TUJUHBELASAN;-100
12/07/2022;9900;VALENTINE_DAY;-100
12/07/2022;9900;EASTER_EGG;2400
12/07/2022;9900;CHRISTMAS;-5100
24/07/2022;74700;AWAL_GAJIAN;59700
24/07/2022;74700;GRATIS_ONGKIR;69700
24/07/2022;74700;10_10;67200
24/07/2022;74700;HARBOLNAS;44700
24/07/2022;74700;END_YEAR;59700
24/07/2022;74700;BERKAH_RAMADHAN;59700
24/07/2022;74700;HARI_RAYA;54700
24/07/2022;74700;TUJUHBELASAN;64700
24/07/2022;74700;VALENTINE_DAY;64700
24/07/2022;74700;EASTER_EGG;67200
24/07/2022;74700;CHRISTMAS;59700
25/07/2022;27000;AWAL_GAJIAN;12000
25/07/2022;27000;GRATIS_ONGKIR;22000
25/07/2022;27000;10_10;19500
25/07/2022;27000;HARBOLNAS;-3000
25/07/2022;27000;END_YEAR;12000
25/07/2022;27000;BERKAH_RAMADHAN;12000
25/07/2022;27000;HARI_RAYA;7000
25/07/2022;27000;TUJUHBELASAN;17000
25/07/2022;27000;VALENTINE_DAY;17000
25/07/2022;27000;EASTER_EGG;19500
25/07/2022;27000;CHRISTMAS;12000
10/07/2022;200000;AWAL_GAJIAN;185000
10/07/2022;200000;GRATIS_ONGKIR;195000
10/07/2022;200000;10_10;192500
10/07/2022;200000;HARBOLNAS;170000
10/07/2022;200000;END_YEAR;185000
10/07/2022;200000;BERKAH_RAMADHAN;185000
10/07/2022;200000;HARI_RAYA;180000
10/07/2022;200000;TUJUHBELASAN;190000
10/07/2022;200000;VALENTINE_DAY;190000
10/07/2022;200000;EASTER_EGG;192500
10/07/2022;200000;CHRISTMAS;185000
15/07/2022;168750;AWAL_GAJIAN;153750
15/07/2022;168750;GRATIS_ONGKIR;163750
15/07/2022;168750;10_10;161250
15/07/2022;168750;HARBOLNAS;138750
15/07/2022;168750;END_YEAR;153750
15/07/2022;168750;BERKAH_RAMADHAN;153750
15/07/2022;168750;HARI_RAYA;148750
15/07/2022;168750;TUJUHBELASAN;158750
15/07/2022;168750;VALENTINE_DAY;158750
15/07/2022;168750;EASTER_EGG;161250
15/07/2022;168750;CHRISTMAS;153750
12/07/2022;80000;AWAL_GAJIAN;65000
12/07/2022;80000;GRATIS_ONGKIR;75000
12/07/2022;80000;10_10;72500
12/07/2022;80000;HARBOLNAS;50000
12/07/2022;80000;END_YEAR;65000
12/07/2022;80000;BERKAH_RAMADHAN;65000
12/07/2022;80000;HARI_RAYA;60000
12/07/2022;80000;TUJUHBELASAN;70000
12/07/2022;80000;VALENTINE_DAY;70000
12/07/2022;80000;EASTER_EGG;72500
12/07/2022;80000;CHRISTMAS;65000
07/07/2022;189000;AWAL_GAJIAN;174000
07/07/2022;189000;GRATIS_ONGKIR;184000
07/07/2022;189000;10_10;181500
07/07/2022;189000;HARBOLNAS;159000
07/07/2022;189000;END_YEAR;174000
07/07/2022;189000;BERKAH_RAMADHAN;174000
07/07/2022;189000;HARI_RAYA;169000
07/07/2022;189000;TUJUHBELASAN;179000
07/07/2022;189000;VALENTINE_DAY;179000
07/07/2022;189000;EASTER_EGG;181500
07/07/2022;189000;CHRISTMAS;174000
09/07/2022;68000;AWAL_GAJIAN;53000
09/07/2022;68000;GRATIS_ONGKIR;63000
09/07/2022;68000;10_10;60500
09/07/2022;68000;HARBOLNAS;38000
09/07/2022;68000;END_YEAR;53000
09/07/2022;68000;BERKAH_RAMADHAN;53000
09/07/2022;68000;HARI_RAYA;48000
09/07/2022;68000;TUJUHBELASAN;58000
09/07/2022;68000;VALENTINE_DAY;58000
09/07/2022;68000;EASTER_EGG;60500
09/07/2022;68000;CHRISTMAS;53000
20/07/2022;40500;AWAL_GAJIAN;25500
20/07/2022;40500;GRATIS_ONGKIR;35500
20/07/2022;40500;10_10;33000
20/07/2022;40500;HARBOLNAS;10500
20/07/2022;40500;END_YEAR;25500
20/07/2022;40500;BERKAH_RAMADHAN;25500
20/07/2022;40500;HARI_RAYA;20500
20/07/2022;40500;TUJUHBELASAN;30500
20/07/2022;40500;VALENTINE_DAY;30500
20/07/2022;40500;EASTER_EGG;33000
20/07/2022;40500;CHRISTMAS;25500
30/07/2022;25866;AWAL_GAJIAN;10866
30/07/2022;25866;GRATIS_ONGKIR;20866
30/07/2022;25866;10_10;18366
30/07/2022;25866;HARBOLNAS;-4134
30/07/2022;25866;END_YEAR;10866
30/07/2022;25866;BERKAH_RAMADHAN;10866
30/07/2022;25866;HARI_RAYA;5866
30/07/2022;25866;TUJUHBELASAN;15866
30/07/2022;25866;VALENTINE_DAY;15866
30/07/2022;25866;EASTER_EGG;18366
30/07/2022;25866;CHRISTMAS;10866
07/07/2022;106000;AWAL_GAJIAN;91000
07/07/2022;106000;GRATIS_ONGKIR;101000
07/07/2022;106000;10_10;98500
07/07/2022;106000;HARBOLNAS;76000
07/07/2022;106000;END_YEAR;91000
07/07/2022;106000;BERKAH_RAMADHAN;91000
07/07/2022;106000;HARI_RAYA;86000
07/07/2022;106000;TUJUHBELASAN;96000
07/07/2022;106000;VALENTINE_DAY;96000
07/07/2022;106000;EASTER_EGG;98500
07/07/2022;106000;CHRISTMAS;91000
03/07/2022;101000;AWAL_GAJIAN;86000
03/07/2022;101000;GRATIS_ONGKIR;96000
03/07/2022;101000;10_10;93500
03/07/2022;101000;HARBOLNAS;71000
03/07/2022;101000;END_YEAR;86000
03/07/2022;101000;BERKAH_RAMADHAN;86000
03/07/2022;101000;HARI_RAYA;81000
03/07/2022;101000;TUJUHBELASAN;91000
03/07/2022;101000;VALENTINE_DAY;91000
03/07/2022;101000;EASTER_EGG;93500
03/07/2022;101000;CHRISTMAS;86000
10/07/2022;480000;AWAL_GAJIAN;465000
10/07/2022;480000;GRATIS_ONGKIR;475000
10/07/2022;480000;10_10;472500
10/07/2022;480000;HARBOLNAS;450000
10/07/2022;480000;END_YEAR;465000
10/07/2022;480000;BERKAH_RAMADHAN;465000
10/07/2022;480000;HARI_RAYA;460000
10/07/2022;480000;TUJUHBELASAN;470000
10/07/2022;480000;VALENTINE_DAY;470000
10/07/2022;480000;EASTER_EGG;472500
10/07/2022;480000;CHRISTMAS;465000
15/07/2022;390000;AWAL_GAJIAN;375000
15/07/2022;390000;GRATIS_ONGKIR;385000
15/07/2022;390000;10_10;382500
15/07/2022;390000;HARBOLNAS;360000
15/07/2022;390000;END_YEAR;375000
15/07/2022;390000;BERKAH_RAMADHAN;375000
15/07/2022;390000;HARI_RAYA;370000
15/07/2022;390000;TUJUHBELASAN;380000
15/07/2022;390000;VALENTINE_DAY;380000
15/07/2022;390000;EASTER_EGG;382500
15/07/2022;390000;CHRISTMAS;375000
29/07/2022;238000;AWAL_GAJIAN;223000
29/07/2022;238000;GRATIS_ONGKIR;233000
29/07/2022;238000;10_10;230500
29/07/2022;238000;HARBOLNAS;208000
29/07/2022;238000;END_YEAR;223000
29/07/2022;238000;BERKAH_RAMADHAN;223000
29/07/2022;238000;HARI_RAYA;218000
29/07/2022;238000;TUJUHBELASAN;228000
29/07/2022;238000;VALENTINE_DAY;228000
29/07/2022;238000;EASTER_EGG;230500
29/07/2022;238000;CHRISTMAS;223000
01/07/2022;98750;AWAL_GAJIAN;83750
01/07/2022;98750;GRATIS_ONGKIR;93750
01/07/2022;98750;10_10;91250
01/07/2022;98750;HARBOLNAS;68750
01/07/2022;98750;END_YEAR;83750
01/07/2022;98750;BERKAH_RAMADHAN;83750
01/07/2022;98750;HARI_RAYA;78750
01/07/2022;98750;TUJUHBELASAN;88750
01/07/2022;98750;VALENTINE_DAY;88750
01/07/2022;98750;EASTER_EGG;91250
01/07/2022;98750;CHRISTMAS;83750
12/07/2022;8550000;AWAL_GAJIAN;8535000
12/07/2022;8550000;GRATIS_ONGKIR;8545000
12/07/2022;8550000;10_10;8542500
12/07/2022;8550000;HARBOLNAS;8520000
12/07/2022;8550000;END_YEAR;8535000
12/07/2022;8550000;BERKAH_RAMADHAN;8535000
12/07/2022;8550000;HARI_RAYA;8530000
12/07/2022;8550000;TUJUHBELASAN;8540000
12/07/2022;8550000;VALENTINE_DAY;8540000
12/07/2022;8550000;EASTER_EGG;8542500
12/07/2022;8550000;CHRISTMAS;8535000
08/07/2022;25260;AWAL_GAJIAN;10260
08/07/2022;25260;GRATIS_ONGKIR;20260
08/07/2022;25260;10_10;17760
08/07/2022;25260;HARBOLNAS;-4740
08/07/2022;25260;END_YEAR;10260
08/07/2022;25260;BERKAH_RAMADHAN;10260
08/07/2022;25260;HARI_RAYA;5260
08/07/2022;25260;TUJUHBELASAN;15260
08/07/2022;25260;VALENTINE_DAY;15260
08/07/2022;25260;EASTER_EGG;17760
08/07/2022;25260;CHRISTMAS;10260
11/07/2022;124800;AWAL_GAJIAN;109800
11/07/2022;124800;GRATIS_ONGKIR;119800
11/07/2022;124800;10_10;117300
11/07/2022;124800;HARBOLNAS;94800
11/07/2022;124800;END_YEAR;109800
11/07/2022;124800;BERKAH_RAMADHAN;109800
11/07/2022;124800;HARI_RAYA;104800
11/07/2022;124800;TUJUHBELASAN;114800
11/07/2022;124800;VALENTINE_DAY;114800
11/07/2022;124800;EASTER_EGG;117300
11/07/2022;124800;CHRISTMAS;109800
08/07/2022;66000;AWAL_GAJIAN;51000
08/07/2022;66000;GRATIS_ONGKIR;61000
08/07/2022;66000;10_10;58500
08/07/2022;66000;HARBOLNAS;36000
08/07/2022;66000;END_YEAR;51000
08/07/2022;66000;BERKAH_RAMADHAN;51000
08/07/2022;66000;HARI_RAYA;46000
08/07/2022;66000;TUJUHBELASAN;56000
08/07/2022;66000;VALENTINE_DAY;56000
08/07/2022;66000;EASTER_EGG;58500
08/07/2022;66000;CHRISTMAS;51000
09/07/2022;192060;AWAL_GAJIAN;177060
09/07/2022;192060;GRATIS_ONGKIR;187060
09/07/2022;192060;10_10;184560
09/07/2022;192060;HARBOLNAS;162060
09/07/2022;192060;END_YEAR;177060
09/07/2022;192060;BERKAH_RAMADHAN;177060
09/07/2022;192060;HARI_RAYA;172060
09/07/2022;192060;TUJUHBELASAN;182060
09/07/2022;192060;VALENTINE_DAY;182060
09/07/2022;192060;EASTER_EGG;184560
09/07/2022;192060;CHRISTMAS;177060
14/07/2022;105000;AWAL_GAJIAN;90000
14/07/2022;105000;GRATIS_ONGKIR;100000
14/07/2022;105000;10_10;97500
14/07/2022;105000;HARBOLNAS;75000
14/07/2022;105000;END_YEAR;90000
14/07/2022;105000;BERKAH_RAMADHAN;90000
14/07/2022;105000;HARI_RAYA;85000
14/07/2022;105000;TUJUHBELASAN;95000
14/07/2022;105000;VALENTINE_DAY;95000
14/07/2022;105000;EASTER_EGG;97500
14/07/2022;105000;CHRISTMAS;90000
03/07/2022;465000;AWAL_GAJIAN;450000
03/07/2022;465000;GRATIS_ONGKIR;460000
03/07/2022;465000;10_10;457500
03/07/2022;465000;HARBOLNAS;435000
03/07/2022;465000;END_YEAR;450000
03/07/2022;465000;BERKAH_RAMADHAN;450000
03/07/2022;465000;HARI_RAYA;445000
03/07/2022;465000;TUJUHBELASAN;455000
03/07/2022;465000;VALENTINE_DAY;455000
03/07/2022;465000;EASTER_EGG;457500
03/07/2022;465000;CHRISTMAS;450000
13/07/2022;17400;AWAL_GAJIAN;2400
13/07/2022;17400;GRATIS_ONGKIR;12400
13/07/2022;17400;10_10;9900
13/07/2022;17400;HARBOLNAS;-12600
13/07/2022;17400;END_YEAR;2400
13/07/2022;17400;BERKAH_RAMADHAN;2400
13/07/2022;17400;HARI_RAYA;-2600
13/07/2022;17400;TUJUHBELASAN;7400
13/07/2022;17400;VALENTINE_DAY;7400
13/07/2022;17400;EASTER_EGG;9900
13/07/2022;17400;CHRISTMAS;2400
14/07/2022;299800;AWAL_GAJIAN;284800
14/07/2022;299800;GRATIS_ONGKIR;294800
14/07/2022;299800;10_10;292300
14/07/2022;299800;HARBOLNAS;269800
14/07/2022;299800;END_YEAR;284800
14/07/2022;299800;BERKAH_RAMADHAN;284800
14/07/2022;299800;HARI_RAYA;279800
14/07/2022;299800;TUJUHBELASAN;289800
14/07/2022;299800;VALENTINE_DAY;289800
14/07/2022;299800;EASTER_EGG;292300
14/07/2022;299800;CHRISTMAS;284800
25/07/2022;69000;AWAL_GAJIAN;54000
25/07/2022;69000;GRATIS_ONGKIR;64000
25/07/2022;69000;10_10;61500
25/07/2022;69000;HARBOLNAS;39000
25/07/2022;69000;END_YEAR;54000
25/07/2022;69000;BERKAH_RAMADHAN;54000
25/07/2022;69000;HARI_RAYA;49000
25/07/2022;69000;TUJUHBELASAN;59000
25/07/2022;69000;VALENTINE_DAY;59000
25/07/2022;69000;EASTER_EGG;61500
25/07/2022;69000;CHRISTMAS;54000
10/07/2022;22900;AWAL_GAJIAN;7900
10/07/2022;22900;GRATIS_ONGKIR;17900
10/07/2022;22900;10_10;15400
10/07/2022;22900;HARBOLNAS;-7100
10/07/2022;22900;END_YEAR;7900
10/07/2022;22900;BERKAH_RAMADHAN;7900
10/07/2022;22900;HARI_RAYA;2900
10/07/2022;22900;TUJUHBELASAN;12900
10/07/2022;22900;VALENTINE_DAY;12900
10/07/2022;22900;EASTER_EGG;15400
10/07/2022;22900;CHRISTMAS;7900
29/07/2022;180000;AWAL_GAJIAN;165000
29/07/2022;180000;GRATIS_ONGKIR;175000
29/07/2022;180000;10_10;172500
29/07/2022;180000;HARBOLNAS;150000
29/07/2022;180000;END_YEAR;165000
29/07/2022;180000;BERKAH_RAMADHAN;165000
29/07/2022;180000;HARI_RAYA;160000
29/07/2022;180000;TUJUHBELASAN;170000
29/07/2022;180000;VALENTINE_DAY;170000
29/07/2022;180000;EASTER_EGG;172500
29/07/2022;180000;CHRISTMAS;165000
13/07/2022;4874;AWAL_GAJIAN;-10126
13/07/2022;4874;GRATIS_ONGKIR;-126
13/07/2022;4874;10_10;-2626
13/07/2022;4874;HARBOLNAS;-25126
13/07/2022;4874;END_YEAR;-10126
13/07/2022;4874;BERKAH_RAMADHAN;-10126
13/07/2022;4874;HARI_RAYA;-15126
13/07/2022;4874;TUJUHBELASAN;-5126
13/07/2022;4874;VALENTINE_DAY;-5126
13/07/2022;4874;EASTER_EGG;-2626
13/07/2022;4874;CHRISTMAS;-10126
28/07/2022;149900;AWAL_GAJIAN;134900
28/07/2022;149900;GRATIS_ONGKIR;144900
28/07/2022;149900;10_10;142400
28/07/2022;149900;HARBOLNAS;119900
28/07/2022;149900;END_YEAR;134900
28/07/2022;149900;BERKAH_RAMADHAN;134900
28/07/2022;149900;HARI_RAYA;129900
28/07/2022;149900;TUJUHBELASAN;139900
28/07/2022;149900;VALENTINE_DAY;139900
28/07/2022;149900;EASTER_EGG;142400
28/07/2022;149900;CHRISTMAS;134900
07/07/2022;195000;AWAL_GAJIAN;180000
07/07/2022;195000;GRATIS_ONGKIR;190000
07/07/2022;195000;10_10;187500
07/07/2022;195000;HARBOLNAS;165000
07/07/2022;195000;END_YEAR;180000
07/07/2022;195000;BERKAH_RAMADHAN;180000
07/07/2022;195000;HARI_RAYA;175000
07/07/2022;195000;TUJUHBELASAN;185000
07/07/2022;195000;VALENTINE_DAY;185000
07/07/2022;195000;EASTER_EGG;187500
07/07/2022;195000;CHRISTMAS;180000
07/07/2022;30000;AWAL_GAJIAN;15000
07/07/2022;30000;GRATIS_ONGKIR;25000
07/07/2022;30000;10_10;22500
07/07/2022;30000;HARBOLNAS;0
07/07/2022;30000;END_YEAR;15000
07/07/2022;30000;BERKAH_RAMADHAN;15000
07/07/2022;30000;HARI_RAYA;10000
07/07/2022;30000;TUJUHBELASAN;20000
07/07/2022;30000;VALENTINE_DAY;20000
07/07/2022;30000;EASTER_EGG;22500
07/07/2022;30000;CHRISTMAS;15000
09/07/2022;345000;AWAL_GAJIAN;330000
09/07/2022;345000;GRATIS_ONGKIR;340000
09/07/2022;345000;10_10;337500
09/07/2022;345000;HARBOLNAS;315000
09/07/2022;345000;END_YEAR;330000
09/07/2022;345000;BERKAH_RAMADHAN;330000
09/07/2022;345000;HARI_RAYA;325000
09/07/2022;345000;TUJUHBELASAN;335000
09/07/2022;345000;VALENTINE_DAY;335000
09/07/2022;345000;EASTER_EGG;337500
09/07/2022;345000;CHRISTMAS;330000
12/07/2022;125100;AWAL_GAJIAN;110100
12/07/2022;125100;GRATIS_ONGKIR;120100
12/07/2022;125100;10_10;117600
12/07/2022;125100;HARBOLNAS;95100
12/07/2022;125100;END_YEAR;110100
12/07/2022;125100;BERKAH_RAMADHAN;110100
12/07/2022;125100;HARI_RAYA;105100
12/07/2022;125100;TUJUHBELASAN;115100
12/07/2022;125100;VALENTINE_DAY;115100
12/07/2022;125100;EASTER_EGG;117600
12/07/2022;125100;CHRISTMAS;110100
17/07/2022;405000;AWAL_GAJIAN;390000
17/07/2022;405000;GRATIS_ONGKIR;400000
17/07/2022;405000;10_10;397500
17/07/2022;405000;HARBOLNAS;375000
17/07/2022;405000;END_YEAR;390000
17/07/2022;405000;BERKAH_RAMADHAN;390000
17/07/2022;405000;HARI_RAYA;385000
17/07/2022;405000;TUJUHBELASAN;395000
17/07/2022;405000;VALENTINE_DAY;395000
17/07/2022;405000;EASTER_EGG;397500
17/07/2022;405000;CHRISTMAS;390000
26/07/2022;672000;AWAL_GAJIAN;657000
26/07/2022;672000;GRATIS_ONGKIR;667000
26/07/2022;672000;10_10;664500
26/07/2022;672000;HARBOLNAS;642000
26/07/2022;672000;END_YEAR;657000
26/07/2022;672000;BERKAH_RAMADHAN;657000
26/07/2022;672000;HARI_RAYA;652000
26/07/2022;672000;TUJUHBELASAN;662000
26/07/2022;672000;VALENTINE_DAY;662000
26/07/2022;672000;EASTER_EGG;664500
26/07/2022;672000;CHRISTMAS;657000
18/07/2022;125000;AWAL_GAJIAN;110000
18/07/2022;125000;GRATIS_ONGKIR;120000
18/07/2022;125000;10_10;117500
18/07/2022;125000;HARBOLNAS;95000
18/07/2022;125000;END_YEAR;110000
18/07/2022;125000;BERKAH_RAMADHAN;110000
18/07/2022;125000;HARI_RAYA;105000
18/07/2022;125000;TUJUHBELASAN;115000
18/07/2022;125000;VALENTINE_DAY;115000
18/07/2022;125000;EASTER_EGG;117500
18/07/2022;125000;CHRISTMAS;110000
28/07/2022;89700;AWAL_GAJIAN;74700
28/07/2022;89700;GRATIS_ONGKIR;84700
28/07/2022;89700;10_10;82200
28/07/2022;89700;HARBOLNAS;59700
28/07/2022;89700;END_YEAR;74700
28/07/2022;89700;BERKAH_RAMADHAN;74700
28/07/2022;89700;HARI_RAYA;69700
28/07/2022;89700;TUJUHBELASAN;79700
28/07/2022;89700;VALENTINE_DAY;79700
28/07/2022;89700;EASTER_EGG;82200
28/07/2022;89700;CHRISTMAS;74700
06/07/2022;69642;AWAL_GAJIAN;54642
06/07/2022;69642;GRATIS_ONGKIR;64642
06/07/2022;69642;10_10;62142
06/07/2022;69642;HARBOLNAS;39642
06/07/2022;69642;END_YEAR;54642
06/07/2022;69642;BERKAH_RAMADHAN;54642
06/07/2022;69642;HARI_RAYA;49642
06/07/2022;69642;TUJUHBELASAN;59642
06/07/2022;69642;VALENTINE_DAY;59642
06/07/2022;69642;EASTER_EGG;62142
06/07/2022;69642;CHRISTMAS;54642
02/07/2022;27600;AWAL_GAJIAN;12600
02/07/2022;27600;GRATIS_ONGKIR;22600
02/07/2022;27600;10_10;20100
02/07/2022;27600;HARBOLNAS;-2400
02/07/2022;27600;END_YEAR;12600
02/07/2022;27600;BERKAH_RAMADHAN;12600
02/07/2022;27600;HARI_RAYA;7600
02/07/2022;27600;TUJUHBELASAN;17600
02/07/2022;27600;VALENTINE_DAY;17600
02/07/2022;27600;EASTER_EGG;20100
02/07/2022;27600;CHRISTMAS;12600
21/07/2022;106000;AWAL_GAJIAN;91000
21/07/2022;106000;GRATIS_ONGKIR;101000
21/07/2022;106000;10_10;98500
21/07/2022;106000;HARBOLNAS;76000
21/07/2022;106000;END_YEAR;91000
21/07/2022;106000;BERKAH_RAMADHAN;91000
21/07/2022;106000;HARI_RAYA;86000
21/07/2022;106000;TUJUHBELASAN;96000
21/07/2022;106000;VALENTINE_DAY;96000
21/07/2022;106000;EASTER_EGG;98500
21/07/2022;106000;CHRISTMAS;91000
21/07/2022;239400;AWAL_GAJIAN;224400
21/07/2022;239400;GRATIS_ONGKIR;234400
21/07/2022;239400;10_10;231900
21/07/2022;239400;HARBOLNAS;209400
21/07/2022;239400;END_YEAR;224400
21/07/2022;239400;BERKAH_RAMADHAN;224400
21/07/2022;239400;HARI_RAYA;219400
21/07/2022;239400;TUJUHBELASAN;229400
21/07/2022;239400;VALENTINE_DAY;229400
21/07/2022;239400;EASTER_EGG;231900
21/07/2022;239400;CHRISTMAS;224400
26/07/2022;26750;AWAL_GAJIAN;11750
26/07/2022;26750;GRATIS_ONGKIR;21750
26/07/2022;26750;10_10;19250
26/07/2022;26750;HARBOLNAS;-3250
26/07/2022;26750;END_YEAR;11750
26/07/2022;26750;BERKAH_RAMADHAN;11750
26/07/2022;26750;HARI_RAYA;6750
26/07/2022;26750;TUJUHBELASAN;16750
26/07/2022;26750;VALENTINE_DAY;16750
26/07/2022;26750;EASTER_EGG;19250
26/07/2022;26750;CHRISTMAS;11750
05/07/2022;1415000;AWAL_GAJIAN;1400000
05/07/2022;1415000;GRATIS_ONGKIR;1410000
05/07/2022;1415000;10_10;1407500
05/07/2022;1415000;HARBOLNAS;1385000
05/07/2022;1415000;END_YEAR;1400000
05/07/2022;1415000;BERKAH_RAMADHAN;1400000
05/07/2022;1415000;HARI_RAYA;1395000
05/07/2022;1415000;TUJUHBELASAN;1405000
05/07/2022;1415000;VALENTINE_DAY;1405000
05/07/2022;1415000;EASTER_EGG;1407500
05/07/2022;1415000;CHRISTMAS;1400000
30/07/2022;106000;AWAL_GAJIAN;91000
30/07/2022;106000;GRATIS_ONGKIR;101000
30/07/2022;106000;10_10;98500
30/07/2022;106000;HARBOLNAS;76000
30/07/2022;106000;END_YEAR;91000
30/07/2022;106000;BERKAH_RAMADHAN;91000
30/07/2022;106000;HARI_RAYA;86000
30/07/2022;106000;TUJUHBELASAN;96000
30/07/2022;106000;VALENTINE_DAY;96000
30/07/2022;106000;EASTER_EGG;98500
30/07/2022;106000;CHRISTMAS;91000
16/07/2022;181500;AWAL_GAJIAN;166500
16/07/2022;181500;GRATIS_ONGKIR;176500
16/07/2022;181500;10_10;174000
16/07/2022;181500;HARBOLNAS;151500
16/07/2022;181500;END_YEAR;166500
16/07/2022;181500;BERKAH_RAMADHAN;166500
16/07/2022;181500;HARI_RAYA;161500
16/07/2022;181500;TUJUHBELASAN;171500
16/07/2022;181500;VALENTINE_DAY;171500
16/07/2022;181500;EASTER_EGG;174000
16/07/2022;181500;CHRISTMAS;166500
08/07/2022;315000;AWAL_GAJIAN;300000
08/07/2022;315000;GRATIS_ONGKIR;310000
08/07/2022;315000;10_10;307500
08/07/2022;315000;HARBOLNAS;285000
08/07/2022;315000;END_YEAR;300000
08/07/2022;315000;BERKAH_RAMADHAN;300000
08/07/2022;315000;HARI_RAYA;295000
08/07/2022;315000;TUJUHBELASAN;305000
08/07/2022;315000;VALENTINE_DAY;305000
08/07/2022;315000;EASTER_EGG;307500
08/07/2022;315000;CHRISTMAS;300000
20/07/2022;114000;AWAL_GAJIAN;99000
20/07/2022;114000;GRATIS_ONGKIR;109000
20/07/2022;114000;10_10;106500
20/07/2022;114000;HARBOLNAS;84000
20/07/2022;114000;END_YEAR;99000
20/07/2022;114000;BERKAH_RAMADHAN;99000
20/07/2022;114000;HARI_RAYA;94000
20/07/2022;114000;TUJUHBELASAN;104000
20/07/2022;114000;VALENTINE_DAY;104000
20/07/2022;114000;EASTER_EGG;106500
20/07/2022;114000;CHRISTMAS;99000
17/07/2022;89000;AWAL_GAJIAN;74000
17/07/2022;89000;GRATIS_ONGKIR;84000
17/07/2022;89000;10_10;81500
17/07/2022;89000;HARBOLNAS;59000
17/07/2022;89000;END_YEAR;74000
17/07/2022;89000;BERKAH_RAMADHAN;74000
17/07/2022;89000;HARI_RAYA;69000
17/07/2022;89000;TUJUHBELASAN;79000
17/07/2022;89000;VALENTINE_DAY;79000
17/07/2022;89000;EASTER_EGG;81500
17/07/2022;89000;CHRISTMAS;74000
01/07/2022;100029;AWAL_GAJIAN;85029
01/07/2022;100029;GRATIS_ONGKIR;95029
01/07/2022;100029;10_10;92529
01/07/2022;100029;HARBOLNAS;70029
01/07/2022;100029;END_YEAR;85029
01/07/2022;100029;BERKAH_RAMADHAN;85029
01/07/2022;100029;HARI_RAYA;80029
01/07/2022;100029;TUJUHBELASAN;90029
01/07/2022;100029;VALENTINE_DAY;90029
01/07/2022;100029;EASTER_EGG;92529
01/07/2022;100029;CHRISTMAS;85029
25/07/2022;50520;AWAL_GAJIAN;35520
25/07/2022;50520;GRATIS_ONGKIR;45520
25/07/2022;50520;10_10;43020
25/07/2022;50520;HARBOLNAS;20520
25/07/2022;50520;END_YEAR;35520
25/07/2022;50520;BERKAH_RAMADHAN;35520
25/07/2022;50520;HARI_RAYA;30520
25/07/2022;50520;TUJUHBELASAN;40520
25/07/2022;50520;VALENTINE_DAY;40520
25/07/2022;50520;EASTER_EGG;43020
25/07/2022;50520;CHRISTMAS;35520
01/07/2022;159000;AWAL_GAJIAN;144000
01/07/2022;159000;GRATIS_ONGKIR;154000
01/07/2022;159000;10_10;151500
01/07/2022;159000;HARBOLNAS;129000
01/07/2022;159000;END_YEAR;144000
01/07/2022;159000;BERKAH_RAMADHAN;144000
01/07/2022;159000;HARI_RAYA;139000
01/07/2022;159000;TUJUHBELASAN;149000
01/07/2022;159000;VALENTINE_DAY;149000
01/07/2022;159000;EASTER_EGG;151500
01/07/2022;159000;CHRISTMAS;144000
29/07/2022;507000;AWAL_GAJIAN;492000
29/07/2022;507000;GRATIS_ONGKIR;502000
29/07/2022;507000;10_10;499500
29/07/2022;507000;HARBOLNAS;477000
29/07/2022;507000;END_YEAR;492000
29/07/2022;507000;BERKAH_RAMADHAN;492000
29/07/2022;507000;HARI_RAYA;487000
29/07/2022;507000;TUJUHBELASAN;497000
29/07/2022;507000;VALENTINE_DAY;497000
29/07/2022;507000;EASTER_EGG;499500
29/07/2022;507000;CHRISTMAS;492000
25/07/2022;718200;AWAL_GAJIAN;703200
25/07/2022;718200;GRATIS_ONGKIR;713200
25/07/2022;718200;10_10;710700
25/07/2022;718200;HARBOLNAS;688200
25/07/2022;718200;END_YEAR;703200
25/07/2022;718200;BERKAH_RAMADHAN;703200
25/07/2022;718200;HARI_RAYA;698200
25/07/2022;718200;TUJUHBELASAN;708200
25/07/2022;718200;VALENTINE_DAY;708200
25/07/2022;718200;EASTER_EGG;710700
25/07/2022;718200;CHRISTMAS;703200
12/07/2022;155000;AWAL_GAJIAN;140000
12/07/2022;155000;GRATIS_ONGKIR;150000
12/07/2022;155000;10_10;147500
12/07/2022;155000;HARBOLNAS;125000
12/07/2022;155000;END_YEAR;140000
12/07/2022;155000;BERKAH_RAMADHAN;140000
12/07/2022;155000;HARI_RAYA;135000
12/07/2022;155000;TUJUHBELASAN;145000
12/07/2022;155000;VALENTINE_DAY;145000
12/07/2022;155000;EASTER_EGG;147500
12/07/2022;155000;CHRISTMAS;140000
21/07/2022;145000;AWAL_GAJIAN;130000
21/07/2022;145000;GRATIS_ONGKIR;140000
21/07/2022;145000;10_10;137500
21/07/2022;145000;HARBOLNAS;115000
21/07/2022;145000;END_YEAR;130000
21/07/2022;145000;BERKAH_RAMADHAN;130000
21/07/2022;145000;HARI_RAYA;125000
